Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
89,95.04088129,107.8639286,138.6498896,174.2762139,213.5416356,780.4481335
90,95.65713565,111.0188129,140.52589,173.1630297,201.9784622,781.1152209
91,91.46651043,108.5000973,144.9608159,171.1505032,185.9778074,777.5069568
92,91.85397817,108.2330931,140.1382326,170.4617241,194.5094051,785.8810351
93,90.31582909,105.8194621,134.9937885,163.0232618,178.6550891,780.6409542
94,87.00238646,110.6676879,138.3683988,188.2033676,221.1402173,778.3332222
95,93.97201368,115.4891476,145.820486,176.433564,197.3129342,785.1587566
96,92.10822754,107.7678934,150.1207883,185.3574533,196.2561259,775.8380217
97,97.25469922,110.8309195,146.3091407,185.3715554,197.2306582,791.1614317
98,95.46791984,110.5906726,146.024655,185.1955163,198.9682989,783.1576333
99,92.89955358,109.8595676,152.7462049,184.2583755,197.1042086,785.3609612
100,92.34252931,107.1415388,133.4087633,164.199878,183.1587845,786.3987455
101,89.74769586,112.1451348,140.7271423,178.3389857,204.7543935,791.8562537
102,90.26249464,106.7750183,133.8015353,176.100961,200.1452734,788.2221319
103,97.61133535,113.6553157,141.1103962,188.6362116,203.3834991,787.8800731
104,92.21538425,106.5036001,137.6207303,182.4770179,193.9341245,785.1942067
105,92.35852584,109.2156699,140.7334131,173.4612154,197.5497899,787.0499847
106,92.81683263,109.6547357,142.0129824,177.312748,213.3260681,783.4277491
107,92.27242802,110.0085259,146.1808987,176.1272187,190.1287864,791.1094382
108,95.4875067,113.3772394,144.4220366,187.0557397,254.2019738,785.1632748
109,93.28963427,106.3785625,137.6240871,179.7551838,204.3851488,789.6281106
110,92.73849476,111.9022136,143.0785811,171.7777778,207.7079135,801.301342
111,92.7389231,117.8740836,150.0747384,184.1419785,203.4696315,799.3687555
112,91.49693331,109.3337835,139.894459,169.8819024,200.9690461,806.375711
113,95.54063482,115.7617017,141.4953491,179.4405007,199.7293439,811.4969993
114,87.99015904,108.7826639,141.1769005,185.7833602,223.9629622,809.2418863
115,86.69273604,108.2492991,142.7641377,196.0317395,208.3349851,796.8841205
116,90.28739846,109.3747988,139.7418295,184.4647629,199.2374688,787.048525
117,94.47335232,112.926901,153.1859575,198.8471914,209.1629555,801.7268127
118,97.36421191,111.3702779,142.9670478,187.0613408,198.6867842,801.7128412
119,91.51616202,108.3161274,141.1231576,182.607756,199.8543199,802.5590559
120,86.99407301,108.2922137,146.0391174,183.7653616,199.0266521,788.5680831
121,89.18964019,111.2251492,138.7942654,173.2395777,180.7870458,800.2921263
122,87.93555701,105.4919663,132.0495441,163.7683999,198.1461117,806.5576882
123,89.08904596,106.5600857,139.6960563,173.0095032,187.8909703,799.372231
124,96.79038388,115.2989435,154.6834181,201.0610143,220.7542686,784.9292346
125,90.81051809,109.222105,140.05913,176.7796966,228.4459893,797.6722944
126,89.83537264,104.8647417,138.0843997,174.9881367,187.7771738,808.3051696
127,89.98207167,109.7750599,138.4392193,169.902998,199.6220002,809.2893617
128,93.25406208,109.7464195,140.0383046,178.8906575,215.6918839,814.258423
129,95.84267637,111.5139838,150.0035002,203.0495965,216.6585778,800.6629621
130,97.59068772,110.4046117,141.4392371,180.1027598,190.3464184,812.8530004
131,92.00368897,110.3471113,140.4454808,176.4388902,205.6933712,812.8765642
132,97.43529642,113.2235549,142.2347879,180.4973392,204.7430979,817.0661405
133,95.03875341,113.0974579,140.6054419,176.1244601,189.9978166,800.1652705
134,95.40703877,113.5981963,141.996183,177.5727365,202.5420032,809.5110986
135,91.88704146,109.8029076,144.2960405,178.1717595,206.1625991,815.5695902
136,91.54928782,109.5486378,140.3026132,179.0554574,190.3526578,817.188061
137,98.60098459,114.6153035,147.491202,192.6545663,216.0229268,794.4832451
138,93.32995892,110.726634,145.8258976,204.218579,228.2640567,812.1989808
139,96.24485053,115.8888609,151.8734948,195.369955,213.4776046,820.9617589
140,95.70263617,114.7100155,143.8270913,185.7620742,211.9684347,810.5670945
141,91.82812344,113.0365553,148.512596,197.2114515,231.4529155,824.7188439
142,95.38803287,113.0951995,145.0235098,194.4372293,207.655688,804.6330953
143,92.68765146,114.5067311,145.6787379,188.3431317,196.9420086,816.875266
144,93.66021589,109.5229446,145.8895416,177.6391705,209.5853238,813.3795386
145,96.81159638,111.7157058,139.9425955,180.3880231,195.7878021,816.2721973
146,95.04942381,112.0628186,144.0310116,188.5584242,210.6796566,825.8615883
147,96.91333192,111.887455,134.7899892,167.7789396,194.5849783,820.5633971
148,92.70171402,110.2340211,136.7113875,167.7767349,186.2562671,815.5321938
149,90.02642218,114.1554603,145.1337759,193.4109142,223.3563545,824.1879265
150,95.61720845,113.426629,143.0938727,197.3882971,251.8277663,826.56496
151,90.92465191,107.6136585,141.2397676,179.5773223,197.5668465,824.4167535
152,89.30980474,110.0016103,153.3396881,198.914298,216.1024742,816.2749777
153,94.38248963,108.1028039,141.4216539,170.8199155,195.3205919,818.7781023
154,95.40907124,109.8990202,140.7150147,182.0631843,201.486411,823.3007009
155,94.83477391,113.7953787,144.8200605,187.2825609,242.562514,822.7711042
156,90.82119742,107.4712117,143.6383829,173.8278627,186.8240158,822.0737799
157,97.51950235,110.6590467,147.6222116,177.639596,199.6348734,828.0368343
158,93.70694768,108.2761,136.3123734,172.60763,183.0378403,825.2669998
159,96.71553647,109.2844565,139.8813224,180.7400546,190.1319695,830.4935262
160,92.78396626,109.5371612,139.4760269,185.019429,209.1465917,832.984139
161,93.95450724,111.5022366,142.4692224,178.507587,197.4095899,825.24427
162,94.05250086,113.8096963,141.2289772,183.11326,192.9030719,824.2916355
163,89.60924387,105.619053,138.5076501,179.9478983,190.4272071,827.1324397
164,97.71952265,112.3361918,138.1545245,169.683567,199.690592,823.339557
165,91.59920783,109.5854078,141.3434462,183.6286247,205.8228717,830.3349044
166,99.14483859,113.9104244,149.2116899,181.7986482,211.8048725,829.5659152
167,90.1733503,111.7660591,146.8817005,198.7887309,219.6384269,813.7054015
168,90.74349724,105.9667435,141.9359755,197.9861183,244.3915819,836.8883072
169,96.03793627,111.6312965,153.5144722,195.3395157,225.8251173,826.4670899
170,96.54186372,112.7690806,143.7050917,174.7297325,202.7191515,826.8560679
171,96.85908846,115.2944939,151.1629045,184.0982138,198.7968531,833.383891
172,98.48005508,120.2421931,153.7057583,197.9923234,214.8193285,833.0719301
173,91.52151153,110.3235455,140.75628,181.9580226,204.5368071,830.1706522
174,100.1570117,116.1947557,149.0034627,182.1763659,203.1788701,837.6001591
175,95.57916637,117.2547703,149.4189719,189.0038265,204.317262,834.805301
176,94.55587725,118.0256253,155.4559796,189.1272512,203.9587043,840.2644774
177,89.06789501,113.2186366,139.5318031,172.7784777,195.6909182,830.2168069
178,94.27352593,108.3177831,136.1035471,175.3297775,192.0859822,845.2753143
179,94.44787243,110.5811562,143.8947935,172.2690336,199.9286551,839.2884875
180,96.59974975,114.6207152,144.9174694,177.1195551,189.509332,839.9753853
181,94.41200523,112.8380477,148.0947138,198.3879807,214.7504313,823.8386388
182,98.66759874,120.9676889,163.8152494,204.2818292,223.8706156,829.6449481
183,91.64446216,109.1482425,143.8388999,196.9280132,228.7939664,831.4941226
184,94.55249382,114.6850847,148.0017464,185.1141813,202.6805038,840.779755
185,94.4934057,109.5097336,144.0702972,180.2460852,195.3223649,843.0452249
186,93.828517,110.7425744,145.3181325,210.3390118,241.1276744,841.8416593
187,94.88919166,112.0329324,141.0597816,166.3211878,185.6069168,837.1542524
188,91.85868938,110.4245528,143.1313113,171.1577612,186.2101719,840.1188539
189,92.28128649,110.2707743,143.2206749,183.544254,197.9269495,839.4352926
190,95.35667524,112.8077788,141.9998108,174.2540395,191.5870456,844.0659793
