Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
211,93.45879268,114.8617941,149.4119634,182.3889171,206.5719465,614.3674039
212,97.47203116,122.7970258,157.7133824,203.1544511,216.0551146,604.5604465
213,97.46579028,111.7702526,136.4745626,168.6922409,193.7104546,605.3674576
214,92.73645517,107.1976259,139.8362826,172.5017565,181.8501416,604.5123456
215,92.81733404,115.1406977,150.252854,195.1123558,239.5861022,611.9467876
216,94.05776842,113.9245676,152.7879914,196.1386754,217.2000882,616.3002685
217,94.42375533,107.8371791,126.9900965,163.909837,201.7981778,604.6892485
218,101.0410088,116.2416234,147.6097197,193.6385507,215.6261371,600.7113303
219,90.13334426,122.7616569,157.6851053,197.937589,210.9264568,601.5627583
220,98.86237864,115.8472743,144.5306626,203.4431508,229.2924837,603.0717508
221,94.00370266,115.8994072,140.8120592,184.1377305,210.6505582,607.7907152
222,95.50051118,110.5588319,140.2012904,175.7824624,198.1889588,607.6428675
223,89.22528743,112.1599261,138.4544329,179.7741152,208.3880956,609.3734579
224,95.78607765,110.7403272,142.505459,179.8430716,193.2066196,611.1789107
225,88.86646107,109.4281521,141.511652,179.4721643,187.5009344,599.7559153
226,94.93037678,111.8383278,135.1669966,159.3980672,168.7881467,607.744213
227,94.08821116,113.0464726,149.2384573,175.8570431,191.8463213,607.4664511
228,92.57221591,109.5971034,138.8807691,195.7289906,202.5433891,626.2812789
229,95.07493072,110.8385509,142.496074,177.0525624,192.5101082,623.0029092
230,101.7884395,118.9607645,146.5635468,178.1599299,211.6595486,611.5997937
231,99.81432048,116.4403556,143.4731927,172.6228987,196.4716361,609.8308337
232,92.63897062,111.9048454,145.3638615,182.2768784,201.5998749,611.9681967
233,93.94040102,115.4590431,140.4836744,175.3384985,213.5826638,614.6432891
234,100.0849426,120.2741638,153.7100382,190.6259918,204.279494,618.4908066
235,93.42003848,111.0276106,137.0385379,174.3008977,181.6509336,620.4473741
236,97.24589727,115.1796073,142.1531,193.8798841,211.4673848,618.0479584
237,89.62744764,115.1966928,141.2978165,184.5128825,194.3200621,614.6494755
238,96.06094813,117.2199084,154.9926884,208.6805608,246.3697631,616.8947875
239,95.22129184,116.3954405,149.0706362,206.5058803,225.3391802,616.7441593
240,94.18460167,117.1859045,146.480684,185.8335982,195.7893159,619.1167441
241,99.12573115,117.4786264,149.8456395,188.1546465,212.5521207,617.3109439
242,107.9482798,119.6739902,147.4809754,177.5036553,192.2535073,616.2664171
243,93.92475125,108.8648054,137.9159802,198.0310231,214.6236419,613.4502194
244,102.968562,117.178813,146.0961275,173.5028005,194.6929028,625.7338876
245,97.17725834,116.5297336,145.1488886,188.3841763,206.2105129,616.1637508
246,88.48965584,109.7547753,144.464628,190.4960087,197.8600654,620.1115713
247,104.5104876,118.2206246,142.3325633,193.6300561,227.8093308,615.5520628
248,87.82297319,109.9719393,144.0762589,196.153336,209.263716,622.2807003
249,96.40952082,110.517463,143.9607497,195.7821685,212.7658446,622.8409509
250,96.08829372,120.4828972,148.551837,194.0316535,219.5701254,615.3754379
251,95.21278456,111.997318,140.2421291,186.9749641,212.5481736,613.3153005
252,93.47650659,111.0947795,138.3108633,161.7911647,172.9089321,615.5111214
253,97.55530046,112.2673623,140.2656394,179.6838428,188.9989922,629.0572302
254,97.9705046,110.6699899,133.3523818,169.3290833,209.0475807,630.6157834
255,101.6047882,114.3364555,134.7140991,161.7897844,183.2544123,633.0858213
256,102.1360245,119.4749765,150.1290224,189.7112454,203.2329128,610.6938699
257,90.95791327,110.0133671,147.1757207,182.1346786,204.2868986,620.1208856
258,95.71668656,109.9901096,157.2521189,203.8707387,224.7606818,624.4170207
259,94.77544582,114.1691135,147.4109712,198.0317889,230.0985308,629.8299729
260,97.44399657,114.3873926,142.8469962,175.4617313,200.9783459,633.2128856
261,95.98982445,110.4512669,145.2182312,184.292515,204.204914,626.7500543
262,100.4470499,114.4390384,143.7279426,168.4181683,183.7175059,621.8330559
263,94.54380619,115.6268816,142.3935192,175.0493927,204.4185431,628.3580986
264,93.38059894,108.4481513,139.7295,170.2188153,218.4706904,624.2426896
