Time_min,D05_micron,D16_micron,D50_micron,D84_micron,D95_micron,Concentration
,,,,,,1.9507925
,,,,,,1.943899
,,,,,,1.82968
,,,,,,1.8802905
,,,,,,1.832483
,,,,,,1.8744155
,,,,,,1.7991535
,,,,,,1.9064155
,,,,,,1.8106115
,,,,,,1.854414
,,,,,,1.8341655
,,,,,,1.8751365
,,,,,,1.821861
,,,,,,1.8616645
,,,,,,1.818496
,,,,,,1.7824525
,,,,,,1.8024435
,,,,,,1.798804
,,,,,,1.8827305
,,,,,,2.056145
,,,,,,1.7884345
,,,,,,1.824936
,,,,,,1.8651025
,,,,,,1.850481
,,,,,,1.8073085
,,,,,,1.8387375
,,,,,,1.761747
,,,,,,1.7836775
,,,,,,1.840844
,,,,,,1.9020045
,,,,,,1.842484
,,,,,,1.8586185
,,,,,,1.7994325
,,,,,,1.8321405
,,,,,,1.8617525
,,,,,,1.810299
,,,,,,1.804794
,,,,,,1.765053
,,,,,,1.7975985
,,,,,,1.793268
,,,,,,1.763182
,,,,,,1.742762
,,,,,,1.788721
,,,,,,1.7485675
,,,,,,1.8325195
,,,,,,1.7478705
,,,,,,1.7526345
,,,,,,1.772024
,,,,,,1.788272
,,,,,,1.7911665
,,,,,,1.810564
,,,,,,1.786353
,,,,,,1.7581225
,,,,,,1.7928345
,,,,,,1.7641
,,,,,,1.8280845
,,,,,,1.775475
,,,,,,1.7539315
,,,,,,1.7732465
,,,,,,1.782643
,,,,,,1.774813
,,,,,,1.804216
,,,,,,1.806832
,,,,,,1.748096
,,,,,,1.7910165
,,,,,,1.718825
,,,,,,1.7785215
,,,,,,1.740395
,,,,,,1.752668
,,,,,,1.729872
,,,,,,1.73102065
,,,,,,1.743394
,,,,,,1.773099
,,,,,,1.7396535
,,,,,,1.8326025
,,,,,,1.773886
,,,,,,1.7406295
,,,,,,1.767399
,,,,,,1.7163905
,,,,,,1.774592
,,,,,,1.7465605
,,,,,,1.7695305
,,,,,,1.8442095
,,,,,,1.7159815
,,,,,,1.738085
,,,,,,1.7671655
,,,,,,1.758922
,,,,,,1.728651
,,,,,,1.76204
,,,,,,1.79711
,,,,,,1.751328
,,,,,,1.7662615
,,,,,,1.7459475
,,,,,,1.798149
,,,,,,1.7442405
,,,,,,1.7033129
,,,,,,1.746013
,,,,,,1.750822
,,,,,,1.7195845
,,,,,,1.7700175
,,,,,,1.7578905
,,,,,,1.826596
,,,,,,1.7545355
,,,,,,1.783724
,,,,,,1.7231165
,,,,,,1.7241235
,,,,,,1.7508405
,,,,,,1.74844
,,,,,,1.709472
,,,,,,1.747989
,,,,,,1.7067065
,,,,,,1.701935
,,,,,,1.706579
,,,,,,1.6908935
,,,,,,1.7661535
,,,,,,1.7215525
,,,,,,1.6923945
,,,,,,1.71178895
,,,,,,1.74021445
,,,,,,1.70747525
,,,,,,1.7688665
,,,,,,1.7837505
,,,,,,1.7072085
,,,,,,1.7323875
,,,,,,1.7175465
,,,,,,1.7009025
,,,,,,1.770409
,,,,,,1.6998065
,,,,,,1.7534145
,,,,,,1.7586565
,,,,,,1.7790755
,,,,,,1.7436135
,,,,,,1.729283
,,,,,,1.726935
,,,,,,1.726943
,,,,,,1.7219245
,,,,,,1.7508495
,,,,,,1.7376105
,,,,,,1.7168695
,,,,,,1.793551
,,,,,,1.712753
,,,,,,1.7525195
,,,,,,1.7265935
,,,,,,1.697784
,,,,,,1.710829
,,,,,,1.781241
,,,,,,1.714471
,,,,,,1.7327575
,,,,,,1.7371175
,,,,,,1.7256795
,,,,,,1.713503
,,,,,,1.73766
,,,,,,1.743261
,,,,,,1.705267
,,,,,,1.691201
,,,,,,1.7118156
,,,,,,1.7287185
,,,,,,1.68230505
,,,,,,1.732562
,,,,,,1.68732515
,,,,,,1.70246705
,,,,,,1.727271
,,,,,,1.7364885
,,,,,,1.716969
,,,,,,1.7184935
,,,,,,1.6950765
,,,,,,1.7237465
,,,,,,1.68942
,,,,,,1.6856003
,,,,,,1.7346555
,,,,,,1.708669
,,,,,,1.66411515
,,,,,,1.6910705
,,,,,,1.7513785
480,63.41265472,75.04385678,99.38811024,143.6261163,147.6863313,1.7361825
481,66.43467484,78.6070546,98.77388344,121.8007282,145.4968952,3.595566
482,68.5321464,79.77609565,99.41810222,127.0208199,146.2679659,22.27545
483,63.30091216,78.61905859,99.45918771,135.3050228,146.1031047,21.298005
484,64.86104688,77.23461037,96.27247853,125.1813148,138.174753,21.51261
485,66.66797159,77.62158367,94.44534666,127.5137085,142.242631,21.887585
486,66.47942986,77.6883141,97.0246113,123.959249,149.4623796,21.596395
487,66.86628513,80.43981837,103.2813187,153.9721284,172.5110259,21.901225
488,67.91727914,79.09977101,106.3822456,146.0673833,180.3315693,21.519175
489,66.42611813,78.27993445,100.5011382,126.3163066,141.0882208,21.74375
490,65.07320625,77.55500572,100.4110413,132.3394962,177.136924,21.6009
491,67.31377608,79.95165602,112.1546232,158.8577558,176.1393231,21.67364
492,62.87391291,74.57231456,94.17484718,119.1982298,147.7631118,21.761835
493,65.95294084,81.05303786,106.4666364,170.0836977,181.9079986,21.874715
494,64.4769506,78.42472292,99.6451608,126.3104542,136.0522626,21.767085
495,65.44965094,80.57217594,110.5453476,133.0621883,149.7366989,21.70699
496,65.64000482,77.24907406,95.00705952,118.8628729,141.8842663,21.720085
497,66.98782509,79.88232358,103.6933079,149.5904769,160.6772998,21.92152
498,66.42732913,78.09136736,98.41047322,122.6799865,158.2548453,21.22018
